醫事機構代碼,醫事機構名稱,醫事機構種類 ,電話,地 址 ,分區業務組,特約類別,服務項目 ,診療科別 ,終止合約或歇業日期 ,固定看診時段 ,備註
1532021392,中美醫院,醫院,03 -4266222,桃園市中壢區中美路９５號１－３樓(含1樓夾層),北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,外科,復健科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,
1532040039,天成醫院,醫院,03 -4782350,桃園市楊梅區新成路１９６號、中山北路一段３５６號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,兒童牙齒預防保健,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,眼科,神經科,復健科,急診醫學科,牙科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,24小時急診全年無休
1532040066,怡仁綜合醫院,綜合醫院,03 -4855566,桃園市楊梅區楊新北路３２１巷３０號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,居家照護,分娩,兒童牙齒預防保健,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,眼科,神經科,復健科,職業醫學科,急診醫學科,牙科,麻醉科,放射腫瘤科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,10/4日(三)及10月10日(二)門診全日停診.急診24小時服務.
1532060031,居善醫院,精神科醫院,03 -3866511,桃園市大園區南港里大觀路９１０號,北區業務組,地區醫院,"門診診療,住院診療",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,
1532061065,大園敏盛醫院,醫院,03 -3867521,桃園市大園區華中街二號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,婦產科,骨科,眼科,復健科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,
1532070019,大明醫院,醫院,03 -3202792,桃園市龜山區龜山里萬壽路二段９６４號、９６６號,北區業務組,地區醫院,"門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,兒童牙齒預防保健,定量免疫法糞便潛血檢查","家醫科,內科,外科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,週一至週六 門診及急診時間 08:00~21:00及星期日08:00~16:00
1532091081,龍潭敏盛醫院,醫院,03 -4794151,桃園市龍潭區中豐路168號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,門診診療,住院診療,血液透析,成人預防保健,婦女子宮頸抹片檢查,醫事放射業務,醫事檢驗業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,骨科,泌尿科,神經科,精神科,復健科,放射腫瘤科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,緊急門診時段周一至周六09:00~夜間08:30 (連續假期開診狀況以醫院公告為準)
1532100012,新永和醫院,醫院,03 -4220606,桃園市平鎮區延平路一段８１號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,成人預防保健,兒童牙齒預防保健,定量免疫法糞便潛血檢查","內科,外科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,
1532101091,陽明醫院,醫院,03 -4929929,桃園市平鎮區延平路二段５６號,北區業務組,地區醫院,"復健－物理治療業務,門診診療,住院診療,血液透析,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,骨科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,10/9正常門診；10/10上午正常門診，中午過後改急診服務。
1532101108,宋俊宏婦幼醫院,醫院,03 -4020999,桃園市平鎮區民族路１９９號,北區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,定量免疫法糞便潛血檢查","兒科,婦產科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,
1532101117,秉坤婦幼醫院,醫院,03 -4025866,桃園市平鎮區延平路２段１２９ 號,北區業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,定量免疫法糞便潛血檢查","兒科,婦產科,麻醉科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,
